path,origin,classification,reason,replacement
"docs/VERIFICA_SINCRONIZZAZIONE_COMPLETA.md","tracked","delete","documentazione storica non canonica","MASTERDOC.md"
"docs/WEATHER_SYSTEM_WIND_AND_LOCATION.md","tracked","delete","documentazione storica non canonica","MASTERDOC.md"
"docs/WIREFRAME_SISTEMA_FERTILIZZAZIONE.md","tracked","delete","documentazione storica non canonica","MASTERDOC.md"
"docs/WIREFRAME.md","tracked","delete","documentazione storica non canonica","MASTERDOC.md"
"docs/WIZARD_CAMPO_APERTO_SERRA_SPEC.md","tracked","delete","documentazione storica non canonica","MASTERDOC.md"
"docs/WIZARD_DESIGN_GERARCHICO.md","tracked","delete","documentazione storica non canonica","MASTERDOC.md"
"ENDPOINT_FIX_FINAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ESEMPIO_GREENHOUSE_ALERTS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"EXPORT_PDF_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FAI_QUESTO_ADESSO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE_1_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE_1_PROGRESS_REPORT.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE_2_PLANNER_TAB_PRONTO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE_2A_LOCATION_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE_3_WIDGET_CONTESTUALI_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE_4_CLEANUP_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE1_GREENHOUSE_DIRECTOR_COMPLETATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE1_TRACCIAMENTO_FRAGOLE_COMPLETATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE1_TRACCIAMENTO_RACCOLTI_IDROPONICI_COMPLETATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE2_TRACCIAMENTO_INDIVIDUALE_SERRA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE2B_STORAGE_PROVIDER_GREENHOUSE_COMPLETATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FASE2C_TRACCIAMENTO_PIANTE_SERRA_COMPLETATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FEATURE_FLAGS_SETUP_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROW_CROP_ROTATION_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROW_SECTIONS_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROWS_AI_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROWS_INDIVIDUAL_PLANTS_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROWS_IRRIGATION_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROWS_IRRIGATION_SAVE_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROWS_PAGES_STATUS_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROWS_SAVE_ERROR_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIELD_ROWS_VIVAIO_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FILES_TO_COMMIT.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FINAL_ANSWER_BRIX_CAMERA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_ELIMINA_ORTO_PRESERVA_DATI.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_ERRORI_APPLICATI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_INDIVIDUAL_PLANTS_ERROR_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_IRRIGATION_PERSISTENCE_AND_NAVIGATION_JAN28_FINAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_IRRIGATION_PERSISTENCE_AND_NAVIGATION_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_NAVIGATION_FIELD_ROWS_TO_PLANTS_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_NAVIGATION_ISSUE_COMPLETE_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_PLANTS_PAGE_GARDEN_PROP.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_PROBLEMI_VIVAIO_E_PIANTE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_SUMMARY_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_SUPABASE_CLIENT_ERROR.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_SUPABASE_REDIRECT_URLS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FIX_VIVAIO_PIANTE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FRUTTETO_OLIVETO_VIGNETO_FINAL_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"FUNZIONALITA_ORTOMIO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GAMIFICATION_REMOVAL_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GAMIFICATION_SOCIAL_REMOVAL_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GARDEN_MOBILE_TAB_FIX_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GARDEN_ROWS_SCHEMA_MISMATCH_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_AI_PREDICTIONS_INTEGRATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_APPLICAZIONE_MIGRATIONS_REMOTE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_APPLICAZIONE_MIGRAZIONE_MULTI_TENANCY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_BACKUP_DATABASE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_CONFRONTO_PRATICO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_DEPLOY_DATABASE_ONLINE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_MIGRATION_SICURE_PRODUZIONE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_PRATICA_GESTIONE_ZONE_ORTO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_PRATICA_ZONE_FISSE_ROTAZIONE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_RAPIDA_DEPLOY_SQL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_RAPIDA_STORICO_PIANTE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_RAPIDA_VERIFICA_ZONE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_STORICO_ROTAZIONE_COLTURE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_TEST_SISTEMA_COLLABORATIVO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_TEST_WIZARD.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_VISUALE_DIARIO_AUTOMATICO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_VISUALE_HUB_ORTO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_VISUALE_IRRIGAZIONE_FILARI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_VISUALE_ZONE_FILARI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"GUIDA_ZONE_FILARI_INTERVENTI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"HARVEST_MODAL_BUTTONS_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"HARVEST_MODAL_CLOSE_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"HARVEST_MODAL_FIX_COMPLETE_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"HARVEST_MODAL_MOBILE_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"HEALTH_PAGE_NAVIGATION_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"HEALTH_SATELLITE_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"HEALTH_SYSTEM_CENTRALIZATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IN_APP_GUIDES_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INDICE_DOCUMENTAZIONE_IOT_THINGSBOARD.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INFINITE_LOOP_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INSTALL_REACT_MARKDOWN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INTEGRATED_STAGGERING_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INTEGRATION_SUCCESS_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INTEGRAZIONE_ARCHETIPI_SEMENTI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INTEGRAZIONE_BANCA_SEMI_COMPLETA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"INTERFACCE_UTENTE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_CALCULATOR_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_CALCULATOR_VISUAL_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_CONFIGURATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_DASHBOARD_ERROR_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_ERROR_FIX_COMPLETE_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_SYSTEM_STEP_1_3_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_SYSTEM_STEP_1_4_PROGRESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"IRRIGATION_VOLUME_CALCULATOR_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ISTRUZIONI_DEPLOY_IMMEDIATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ISTRUZIONI_ELIMINAZIONE_VECCHIA_APP.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"LAND_ZONES_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"LINK_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"LOCAL_TEST_GARDEN_PAGE_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUAL_CLOUD_IOT_CORRECTIONS_JAN21.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUAL_FIX_INSTRUCTIONS_JAN18.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUAL_PAGE_RESTORATION_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUAL_TESTING_REQUIRED_JAN18.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUAL_UPDATE_FIELD_ROWS_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUAL_WEB_PAGE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUALE_COMPLETO_INDICE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MANUALE_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MARKET_DOMINANCE_CORRECTION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MARKET_DOMINANCE_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MASTERDOC.md","tracked","keep","allowlist root canonica","-"
"MECHANICAL_WORK_TROPICAL_CROPS_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MENU_HEALTH_LINKS_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MENU_OPTIMIZATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MENU_REORGANIZATION_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MIGRATION_IMPLEMENTATION_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MIGRATIONS_FIXED_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MIGRATIONS_READY_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MIGRAZIONI_GENNAIO_2026_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MIGRAZIONI_ORCHESTRATORE_GUIDA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MISSING_FEATURES_ANALYSIS_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MISSING_ROUTES_FIXED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_FIXES_COMPREHENSIVE_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_FIXES_SUCCESS_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_GARDEN_LAYOUT_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_LAYOUT_COMPREHENSIVE_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_MENU_IPHONE13_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_MODAL_OPTIMIZATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_MODAL_OPTIMIZATION_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_NAVIGATION_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_OPTIMIZATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_OPTIMIZATION_FINAL_REPORT.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_OPTIMIZATION_PLAN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_TAB_LAYOUT_COMPLETE_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_TAB_NAVIGATION_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_UI_COMPARISON.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_UI_FIXES_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_UX_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MOBILE_WIZARD_OPTIMIZATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MODERN_UPGRADE_SUCCESS_REPORT.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MULTI_TENANCY_API_KEYS_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MULTI_TENANCY_API_KEYS_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"MULTI_TENANCY_ARCHITECTURE_DIAGRAM.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NDVI_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NDVI_SENTINEL_HUB_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NDVI_WMS_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NDVI_WMS_MAPS_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NEXT_STEPS_LAND_ZONES_INTEGRATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_AUTOMATIC_CALCULATION_SYSTEM.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_BIO_TRADITIONAL_FINAL_STATUS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_BIO_TRADITIONAL_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_DEPENDENCY_FIX_GUIDE_JAN17.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_MANUAL_TRACKING_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_MIGRATION_FIX_JAN17.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_SYSTEM_ADVANCED_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"NUTRITION_SYSTEM_SUCCESS_JAN17.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"OLIVE_ADVANCED_FEATURES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"OLIVE_VINEYARD_DENSITY_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ONBOARDING_DEBUG_ANALYSIS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ONBOARDING_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ONBOARDING_FIX_PHASE1_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ONBOARDING_FIX_PHASE2_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ONBOARDING_FIX_PHASE3_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ONBOARDING_REAL_PROBLEM_ANALYSIS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORCHARD_DENSITY_CALCULATOR_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORCHARD_DENSITY_INTEGRATION_TEST.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORCHARD_PAGE_FIX_SUCCESS_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORCHARD_ROWS_DIRECTION_AND_IRRIGATION_PLAN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORCHARD_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORCHARD_YIELD_TRACKER_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORCHESTRATORE_INSTALLATO_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORIGIN_TRACKING_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORTOMIO_AI_BROCHURE_TECNICO_COMMERCIALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORTOMIO_AI_FUNZIONALITA_COMPLETE_PROFESSIONALI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORTOMIO_DATABASE_ARCHITECTURE_EXPLANATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORTOMIO_PRO_REAL_STATUS_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORTOMIO_PRO_STATUS_FINAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ORTOMIO_PRO_STATUS_REPORT_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"OTTIMIZZAZIONI_FINALI_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"OVERVIEW.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_ALLINEAMENTO_FLUSSI_OPERATIVI_2026.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_COMPLETAMENTO_FUNZIONALITA_MANCANTI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_COMPLETAMENTO_MIGRAZIONE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_CONFRONTO_SIDE_BY_SIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_CONFRONTO_VERSIONI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_CONSIGLI_ATTIVI_INTEGRATI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_CONSOLIDAMENTO_PRECISION_FARMING_2026.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_DEPLOY_IMMEDIATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_IMPLEMENTAZIONE_IOT_THINGSBOARD_DETTAGLIATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_IMPLEMENTAZIONE_SISTEMI_AVANZATI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_INTEGRAZIONE_GENNAIO_2026.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_MERGE_VECCHIA_NUOVA_APP.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_MIGLIORAMENTO_ORTOMIO_04_01_2026.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PIANO_STRATEGICO_ORTOMIO_2026.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_AI_MODULAR_RESTRUCTURE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_AI_PERFORMANCE_OPTIMIZATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_AI_RENDERING_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_AI_RESTART_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_CALENDAR_TASK_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_CHAT_CHALLENGE_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_CLASSIC_MOBILE_NAVIGATION_FIX_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_CLASSICO_ZONE_FILE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANNER_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_DETAIL_MODAL_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_HEALTH_MONITORING_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_IDENTITY_CARD_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_IDENTITY_CARD_FIX_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_LIFECYCLE_TRACKING_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_MONITORING_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
